35.494400	35.839700	2020.286729564454	4	14	4.200000	10.000000	22	37	56.979
40.921200	39.363000	2020.279443901949	4	12	4.200000	10.000000	6	38	6.845
31.127500	43.838600	2020.278975149767	4	12	4.400000	10.000000	2	31	3.776
44.308500	38.464200	2020.278960269398	4	12	4.600000	10.000000	2	23	13.223
37.267700	40.940100	2020.272927546739	4	9	4.200000	10.000000	21	23	44.054
44.783700	35.453400	2020.271130063373	4	9	4.100000	10.000000	5	36	23.316
34.668300	29.002100	2020.260139858613	4	5	4.100000	15.230000	5	4	6.665
35.490000	35.938400	2020.256177349063	4	3	4.700000	12.730000	18	15	42.603
44.323500	38.465900	2020.255204155915	4	3	4.300000	10.000000	9	42	47.9
43.523000	38.848900	2020.254751903714	4	3	4.700000	10.000000	5	44	26.6
48.690000	31.832100	2020.236194089949	3	27	4.500000	10.000000	10	43	43.99
50.532000	30.643200	2020.235811106115	3	27	4.200000	10.000000	7	21	53.122
57.120100	28.244300	2020.235732978047	3	27	5.300000	10.000000	6	40	42.525
44.407100	38.454700	2020.232884312924	3	26	4.400000	10.000000	5	39	20.897
50.810600	30.242900	2020.221447384070	3	22	4.200000	35.000000	1	11	37.758
39.078300	38.388600	2020.215151708567	3	19	4.800000	10.000000	17	53	33.389
44.318000	38.492900	2020.213938144258	3	19	4.200000	10.000000	7	13	57.573
44.300600	38.541300	2020.213014894252	3	18	4.400000	10.000000	23	7	22.192
44.242500	35.636700	2020.205741391134	3	16	4.400000	10.000000	7	13	56.567
55.353800	27.403900	2020.204698737952	3	15	5.400000	10.000000	22	4	25.371
31.127200	36.113000	2020.204172661974	3	15	4.400000	69.500000	17	27	9.586
36.121000	37.450500	2020.203391706259	3	15	4.200000	10.000000	10	35	33.892
37.114100	44.876600	2020.202823334155	3	15	4.300000	37.850000	5	36	0.602
47.356600	32.679600	2020.197522156731	3	13	4.900000	10.000000	7	2	4.649
52.187300	29.508800	2020.192441014850	3	11	4.300000	10.000000	10	24	6.748
44.385600	38.439200	2020.188854445899	3	10	4.100000	10.000000	2	53	50.83
48.932400	32.219600	2020.186333866342	3	9	4.400000	10.000000	4	45	24.055
48.903700	32.409300	2020.184174121256	3	8	4.700000	10.000000	9	47	7.732
44.125500	38.545400	2020.179227063253	3	6	4.400000	10.000000	14	19	49.885
44.275600	38.420600	2020.173447544905	3	4	4.000000	10.000000	11	33	47.644
54.697300	27.168800	2020.170710855153	3	3	4.300000	10.000000	11	31	26.946
38.846900	38.198400	2020.168360801078	3	2	4.100000	5.000000	14	52	52.596
39.277300	38.344900	2020.162624867625	2	29	4.500000	10.000000	12	29	48.614
51.486300	39.945400	2020.156909587033	2	27	4.600000	51.970000	10	17	37.725
38.685000	38.229400	2020.155982031155	2	27	4.600000	10.000000	2	8	46.182
38.796500	38.339200	2020.152898509474	2	25	5.000000	10.000000	23	3	37.826
44.249200	38.507200	2020.152831400463	2	25	4.300000	10.000000	22	28	15.678
44.344000	38.413200	2020.151893754111	2	25	4.500000	10.000000	14	14	5.05
44.213500	38.289400	2020.151833899103	2	25	4.100000	10.000000	13	42	32.291
44.429000	38.519500	2020.150244077458	2	24	4.200000	10.000000	23	44	38.315
44.309500	38.455700	2020.149259409438	2	24	4.200000	10.000000	15	5	40.749
56.637900	31.202500	2020.147605115488	2	24	4.600000	10.000000	0	33	48.004
44.314700	38.509300	2020.146737259791	2	23	4.300000	10.000000	16	56	24.324
44.338900	38.448300	2020.146733959820	2	23	4.400000	10.000000	16	54	39.971
44.372000	38.498300	2020.146706149470	2	23	4.100000	10.000000	16	40	0.541
44.356500	38.474000	2020.146702128143	2	23	4.100000	10.000000	16	37	53.377
44.326500	38.413600	2020.146668838165	2	23	4.000000	10.000000	16	20	20.668
44.372900	38.493300	2020.146631237034	2	23	6.000000	10.000000	16	0	31.63
44.239400	38.364100	2020.146456968035	2	23	4.300000	10.000000	14	28	40.826
44.312100	38.438200	2020.145995932187	2	23	4.100000	10.000000	10	25	41.766
44.376600	38.421400	2020.145925187683	2	23	4.400000	10.000000	9	48	24.655
44.318300	38.421300	2020.145702108474	2	23	4.000000	10.000000	7	50	50.355
44.446500	38.542900	2020.145478561083	2	23	5.800000	10.000000	5	53	1.25
31.468400	37.413200	2020.144631707208	2	22	4.700000	12.700000	22	26	41.698
44.374200	38.352100	2020.133390056764	2	18	4.200000	29.150000	19	41	53.731
43.195600	38.640800	2020.130724169070	2	17	4.000000	10.000000	20	16	51.964
39.125900	38.325400	2020.129747785430	2	17	4.300000	10.000000	11	42	16.37
54.747000	27.171100	2020.128470972602	2	17	4.000000	10.000000	0	29	20.484
44.388100	38.522300	2020.127736523129	2	16	4.700000	10.000000	18	2	15.429
38.689800	38.257200	2020.127581502448	2	16	4.000000	6.990000	16	40	33.303
55.765300	27.123400	2020.127107595818	2	16	5.100000	9.330000	12	30	47.238
55.821200	27.152700	2020.127096401348	2	16	4.600000	10.000000	12	24	53.242
55.773600	27.092600	2020.127090699852	2	16	4.100000	10.000000	12	21	52.947
48.346300	38.141200	2020.125428276506	2	15	4.300000	10.000000	21	45	43.131
50.416500	40.091200	2020.124525203621	2	15	4.600000	10.000000	13	49	45.799
49.884600	31.481100	2020.121116678778	2	14	4.300000	10.000000	7	53	20.063
57.230800	33.205000	2020.117460460180	2	12	4.100000	10.000000	23	46	21.656
55.729300	27.071500	2020.117446742309	2	12	4.200000	10.000000	23	39	7.864
55.927700	27.069100	2020.116995346368	2	12	4.100000	10.000000	19	41	13.641
49.617800	37.079400	2020.115994545512	2	12	4.300000	10.000000	10	53	45.916
46.054000	43.400000	2020.100116279536	2	6	4.300000	10.000000	15	25	17.038
34.669900	32.739000	2020.098918225688	2	6	4.000000	10.000000	4	53	51.7
54.622600	39.840500	2020.095359156832	2	4	4.200000	17.700000	21	38	5.401
39.135900	38.487400	2020.092705935128	2	3	4.300000	10.000000	22	19	44.163
46.219500	34.575100	2020.089353729856	2	2	4.200000	10.000000	16	52	59.387
39.273900	38.372700	2020.084706769474	2	1	4.200000	10.000000	0	3	51.347
39.338200	38.496100	2020.084647958694	1	31	4.700000	10.000000	23	32	51.609
44.902800	37.133400	2020.078566177330	1	29	4.900000	10.000000	18	7	31.086
45.738900	33.646700	2020.077077226523	1	29	4.400000	10.000000	5	2	46.888
45.781300	33.819100	2020.076118214462	1	28	4.900000	10.000000	20	37	20.625
52.130600	29.587600	2020.075524775792	1	28	5.000000	10.000000	15	24	34.67
45.719300	33.686600	2020.074552332334	1	28	4.800000	10.000000	6	52	3.674
39.156000	38.342500	2020.072882583707	1	27	4.300000	5.000000	16	12	2.215
52.046700	29.589900	2020.072572222222	1	27	5.300000	10.000000	13	28	27.84
44.309600	42.938100	2020.070699888275	1	26	4.200000	10.000000	21	1	40.147
38.795700	38.246700	2020.068576992512	1	26	4.400000	10.000000	2	22	49.088
39.177000	38.390600	2020.067484448208	1	25	4.400000	10.000000	16	47	0.215
39.148800	38.348300	2020.067478839209	1	25	4.300000	10.000000	16	44	2.8449999999999998
39.109600	38.361500	2020.067452537094	1	25	5.100000	10.000000	16	30	11.109
38.776800	38.201900	2020.066740640622	1	25	4.500000	10.000000	10	14	59.234
38.834100	38.289200	2020.066673485757	1	25	4.300000	10.000000	9	39	35.636
39.276900	38.340900	2020.066560562639	1	25	4.500000	10.000000	8	40	4.736
38.729400	38.231800	2020.066524839576	1	25	4.200000	10.000000	8	21	15.087
39.125700	38.307500	2020.066271197727	1	25	4.400000	3.500000	6	7	34.323
39.116500	38.342500	2020.065682546518	1	25	4.000000	10.000000	0	57	19.759
39.184700	38.460500	2020.065666508171	1	25	4.200000	10.000000	0	48	52.588
39.116900	38.310900	2020.065349125050	1	24	4.100000	10.000000	22	1	36.172
39.115700	38.425700	2020.065203986098	1	24	4.300000	10.000000	20	45	6.53
39.096100	38.360800	2020.065198509063	1	24	4.200000	10.000000	20	42	13.333
39.144300	38.423700	2020.065098795474	1	24	4.300000	10.000000	19	49	40.15
38.710900	38.269600	2020.065010527221	1	24	4.400000	10.000000	19	3	8.896
39.205000	38.504500	2020.065005584428	1	24	4.300000	10.000000	19	0	32.593
39.044900	38.426300	2020.064973071114	1	24	4.300000	10.000000	18	43	24.444
39.084700	38.417800	2020.064952605273	1	24	4.400000	10.000000	18	32	37.265
39.188100	38.426400	2020.064906113198	1	24	4.800000	10.000000	18	8	7.074
39.088300	38.389700	2020.064881665750	1	24	6.700000	10.000000	17	55	13.987
33.243600	40.163000	2020.060553687513	1	23	4.400000	10.000000	3	54	12.928
56.766100	28.037100	2020.059584136277	1	22	5.000000	10.000000	19	23	13.391
56.355200	27.473800	2020.053600488356	1	20	4.400000	10.000000	14	49	36.083
49.672500	29.068600	2020.052236480501	1	20	4.200000	10.000000	2	50	42.881
53.383700	46.110700	2020.051725469477	1	19	4.100000	13.070000	22	21	23.486
48.838300	32.084400	2020.034442429322	1	13	4.100000	10.000000	14	32	32.277
51.272300	28.865500	2020.030399551679	1	12	4.200000	10.000000	3	1	46.783
49.472700	31.555800	2020.030378409166	1	12	4.100000	35.000000	2	50	38.206
45.487200	34.612600	2020.023094984125	1	9	4.700000	7.670000	10	51	58.826
51.272300	29.114100	2020.019503692098	1	8	4.500000	10.000000	3	19	13.553
51.304100	29.174400	2020.019391380951	1	8	4.900000	10.000000	2	20	2.005
53.087600	40.432700	2020.014390703330	1	6	4.900000	38.510000	6	24	28.576999999999998
49.900800	31.753400	2020.009163069913	1	4	4.100000	10.000000	8	29	18.262
51.644900	30.625900	2020.001478184957	1	1	4.200000	10.000000	12	59	3.7560000000000002
56.639100	27.393300	2019.996108276541	12	30	4.700000	10.000000	13	54	30.609
56.540200	27.383600	2019.996099227137	12	30	5.400000	10.000000	13	49	45.227
42.087100	40.308900	2019.993074873097	12	29	4.500000	10.000000	11	20	9.198
46.665600	33.013000	2019.990221602454	12	28	4.600000	10.000000	10	20	28.455
32.081600	35.677600	2019.989247804129	12	28	4.200000	70.050000	1	48	38.751
39.033500	38.303000	2019.987105138794	12	27	4.900000	10.000000	7	2	27.657
51.349500	28.866100	2019.986516814625	12	27	5.200000	25.570000	1	53	14.266
40.144200	39.467800	2019.975338847349	12	22	4.300000	10.000000	23	58	5.89
48.604200	32.566200	2019.973951578989	12	22	4.300000	10.000000	11	48	56.995
48.904900	32.544500	2019.973910748541	12	22	4.900000	10.000000	11	27	29.366
50.151900	30.883500	2019.940680544457	12	10	4.800000	10.000000	8	21	41.65
51.660000	28.227900	2019.925755498859	12	4	4.600000	10.000000	21	37	5.412
57.162100	27.576000	2019.925432217307	12	4	4.100000	10.000000	18	47	10.405
30.462400	44.116700	2019.924397672026	12	4	4.400000	14.850000	9	43	24.985
54.639400	39.070500	2019.922579613711	12	3	4.600000	10.000000	17	47	50.698
54.728900	39.229800	2019.922571038305	12	3	4.400000	13.980000	17	43	20.264
51.749800	28.751200	2019.922228163178	12	3	4.200000	10.000000	14	43	7.354
49.751800	31.962700	2019.911764343258	11	29	4.400000	10.000000	19	3	20.329
49.813800	31.920000	2019.911568160420	11	29	5.000000	10.000000	17	20	13.507
53.087500	27.659600	2019.902189640855	11	26	4.400000	10.000000	7	10	52.514
35.815800	37.625600	2019.897437960394	11	24	4.500000	12.360000	13	33	23.519
49.834500	30.893400	2019.894721301084	11	23	4.300000	10.000000	13	45	30.951
49.851900	30.985000	2019.894401899639	11	23	4.500000	10.000000	10	57	38.307
34.576100	27.625700	2019.884825891394	11	19	4.400000	10.000000	23	4	29.311
44.402100	38.544300	2019.882218846937	11	19	4.700000	10.000000	0	14	13.557
44.434700	38.731700	2019.882214645643	11	19	4.000000	10.000000	0	12	1.065
47.799700	37.763900	2019.879525677924	11	18	4.000000	14.020000	0	38	41.779
30.011800	36.741100	2019.876054368151	11	16	4.300000	71.440000	18	14	10.554
47.759600	29.964000	2019.873609888762	11	15	4.200000	10.000000	20	49	21.452
57.821800	27.100100	2019.871444653951	11	15	4.500000	10.000000	1	51	18.607
53.137100	27.764900	2019.867804013984	11	13	4.300000	10.000000	17	57	47.385
53.061300	27.765800	2019.867633873256	11	13	4.300000	10.000000	16	28	21.826999999999998
57.774700	27.158200	2019.864532758815	11	12	4.100000	10.000000	13	18	25.082
57.798500	27.168100	2019.863975187310	11	12	4.700000	10.000000	8	25	21.507
54.856300	27.204700	2019.863700579940	11	12	4.200000	10.000000	6	1	1.4889999999999999
45.324500	38.449700	2019.860385694476	11	11	4.000000	10.000000	0	58	43.261
57.774500	27.150100	2019.860297846081	11	11	4.000000	38.370000	0	12	32.874
56.372900	27.921500	2019.859364943303	11	10	4.600000	10.000000	16	2	12.852
47.514600	37.730500	2019.857788795947	11	10	4.800000	10.000000	2	13	47.469
47.457500	37.883300	2019.853637352867	11	8	4.600000	10.000000	13	51	47.56
45.217300	36.746400	2019.851954509830	11	7	4.400000	10.000000	23	7	17.422
47.557700	37.807500	2019.851916077752	11	7	5.900000	10.000000	22	47	5.428
55.035700	27.293700	2019.851371653031	11	7	4.200000	10.000000	18	0	56.45
54.896200	27.284900	2019.848456731608	11	6	4.500000	10.000000	16	28	51.488
54.819800	27.262300	2019.847990093417	11	6	4.300000	10.000000	12	23	35.586
54.953300	27.259000	2019.847451904807	11	6	5.300000	10.000000	7	40	43.27
46.390600	33.637700	2019.839887694222	11	3	4.400000	10.000000	13	24	58.325
